what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1609402180161
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1609402180791
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1609402181040
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1609402181184
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1609402185334
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1609402186292
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1609402186401
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1609402188335
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1609402188972
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1609402189920
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1609402192228
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1609402192230
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609402196520
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609402250030
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1609402250084
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609402256843
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1609402267036
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1609402267079
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1609402267128
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609402315686
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609402317793
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609402360130
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1609402360150
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609402370071
started,bundle,org.eclipse.equinox.p2.ui,2.1.0.v20110601,"org.eclipse.equinox.p2.ui",1609402376778
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1609402376987
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609402402132
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1609402402159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609402408090
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609402936813
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609402937710
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609402938693
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609402938927
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1609402939787
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1609402940021
