what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1609128070149
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1609128070184
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1609128109954
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1609128110219
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1609128110239
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1609128110369
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1609128110373
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1609128110474
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1609128128905
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1609128146255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609128151375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609128163621
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609128164872
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609128234637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609128236008
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609128279376
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1609128281130
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609128284975
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609128294171
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1609128295248
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609128299119
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609128314900
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1609128315928
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609128320079
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609128329397
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609128332182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609128349767
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1609128356724
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1609128358615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609128364437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609128392399
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609128405871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1609128417929
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1609128418107
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1609128418202
